method,assay,round,bin,MCC
dnn,TA98,18,0.6,0.5704165895837189
dnn,TA98,18,1,0.7301408716459075
dnn,TA98,19,0.4,0.2069546237721011
dnn,TA98,19,0.6,0.570364034359069
dnn,TA98,19,1,0.7271489993057746
dnn,TA98_S9,0,0.4,0.19245008972987526
dnn,TA98_S9,0,0.6,0.6673818268346895
dnn,TA98_S9,0,1,0.797816031547769
dnn,TA98_S9,1,0.4,0.17865131088361572
dnn,TA98_S9,1,0.6,0.6371525914634143
dnn,TA98_S9,1,1,0.8290566101138446
dnn,TA98_S9,2,0.4,0.24000768036865966
dnn,TA98_S9,2,0.6,0.6088217868964614
dnn,TA98_S9,2,1,0.7825983878615458
dnn,TA98_S9,3,0.4,0.21721803209997959
dnn,TA98_S9,3,0.6,0.6488661975288544
dnn,TA98_S9,3,1,0.8290566101138446
dnn,TA98_S9,4,0.4,0.20408900896431054
dnn,TA98_S9,4,0.6,0.6508570580847299
dnn,TA98_S9,4,1,0.8603372598618035
dnn,TA98_S9,5,0.4,0.16498968846669618
dnn,TA98_S9,5,0.6,0.626400933402119
dnn,TA98_S9,5,1,0.8451097934699991
dnn,TA98_S9,6,0.4,0.26127930102654884
dnn,TA98_S9,6,0.6,0.6576935896683361
dnn,TA98_S9,6,1,0.7528986557457953
dnn,TA98_S9,7,0.4,0.1336306209562122
dnn,TA98_S9,7,0.6,0.6245625313887614
dnn,TA98_S9,7,1,0.797816031547769
dnn,TA98_S9,8,0.4,0.15045744119110102
dnn,TA98_S9,8,0.6,0.6365994323949135
dnn,TA98_S9,8,1,0.8290566101138446
dnn,TA98_S9,9,0.4,0.27414220437386816
dnn,TA98_S9,9,0.6,0.6420253939023326
dnn,TA98_S9,9,1,0.813655761024182
dnn,TA98_S9,10,0.4,0.24743582965269678
dnn,TA98_S9,10,0.6,0.6481790285416683
dnn,TA98_S9,10,1,0.7825983878615458
dnn,TA98_S9,11,0.4,0.09314032073734825
dnn,TA98_S9,11,0.6,0.6450915709248095
dnn,TA98_S9,11,1,0.797816031547769
dnn,TA98_S9,12,0.4,0.13746434980705377
dnn,TA98_S9,12,0.6,0.6537673513393927
dnn,TA98_S9,12,1,0.7986289747661126
dnn,TA98_S9,13,0.4,0.1661079068999844
dnn,TA98_S9,13,0.6,0.661889901074521
dnn,TA98_S9,13,1,0.7986289747661126
dnn,TA98_S9,14,0.4,0.09314032073734825
dnn,TA98_S9,14,0.6,0.615772122187158
dnn,TA98_S9,14,1,0.7676303390048206
dnn,TA98_S9,15,0.4,0.09314032073734825
dnn,TA98_S9,15,0.6,0.626400933402119
dnn,TA98_S9,15,1,0.8614732173596826
dnn,TA98_S9,16,0.4,0.1336306209562122
dnn,TA98_S9,16,0.6,0.6437345711773047
dnn,TA98_S9,16,1,0.8444954279651065
dnn,TA98_S9,17,0.4,0.0
dnn,TA98_S9,17,0.6,0.5972992464991279
dnn,TA98_S9,17,1,0.8614732173596826
dnn,TA98_S9,18,0.4,0.2590013101355408
dnn,TA98_S9,18,0.6,0.6326307402444195
dnn,TA98_S9,18,1,0.7858300154432947
dnn,TA98_S9,19,0.4,0.23158503262690927
dnn,TA98_S9,19,0.6,0.6296427741136426
dnn,TA98_S9,19,1,0.8132972043149573
dnn,TA1537,0,0.4,0.34370972387652404
dnn,TA1537,0,0.6,0.6934069518570054
dnn,TA1537,0,1,0.9147727272727273
dnn,TA1537,1,0.4,0.37911098307765523
dnn,TA1537,1,0.6,0.6592322633628092
dnn,TA1537,1,1,0.8703882797784892
dnn,TA1537,2,0.4,0.44421877949496213
dnn,TA1537,2,0.6,0.6934069518570054
dnn,TA1537,2,1,0.9211323729436767
dnn,TA1537,3,0.4,0.37923083559683324
dnn,TA1537,3,0.6,0.6476661447928238
dnn,TA1537,3,1,0.9147727272727273
dnn,TA1537,4,0.4,0.20086879127744217
dnn,TA1537,4,0.6,0.6720321931589537
dnn,TA1537,4,1,0.8295454545454546
dnn,TA1537,5,0.4,0.44421877949496213
dnn,TA1537,5,0.6,0.6934069518570054
dnn,TA1537,5,1,0.9574271077563381
dnn,TA1537,6,0.4,0.3058369784095177
