round,assay,accuracy,balanced_accuracy,precision,recall,AUC,F1,MCC
12,TA97_S9,0.9257425742574258,0.8647562018819503,0.7941176470588235,0.7714285714285715,0.9702309666381522,0.7826086956521741,0.7379566299476523
12,TA98,0.8987341772151899,0.8416179765408778,0.8206521739130435,0.7330097087378641,0.941894009284072,0.7743589743589744,0.7112247949809873
12,TA98_S9,0.9087546239210852,0.8693551473402219,0.8453608247422679,0.7884615384615384,0.9484229493557852,0.8159203980099502,0.7561727590840264
12,TA1537,0.9519230769230768,0.851603513696138,0.8837209302325582,0.7169811320754716,0.9788450543167524,0.7916666666666666,0.7701685954483813
12,TA1537_S9,0.9575,0.8955739220270784,0.86,0.8113207547169812,0.9842314175411886,0.8349514563106797,0.8110381752856902
12,TA102,0.875,0.7913157402208497,0.7575757575757576,0.6410256410256411,0.8961257720381808,0.6944444444444444,0.6199569670098547
12,TA102_S9,0.934640522875817,0.8255018248175183,0.6875,0.6875,0.8818430656934306,0.6875,0.6510036496350365
13,TA100,0.8821621621621621,0.8413360152202816,0.8242677824267782,0.7462121212121212,0.9318926786778526,0.783300198807157,0.7042936856055474
13,TA100_S9,0.8770114942528736,0.8436111111111111,0.8326530612244898,0.7555555555555555,0.9218086419753088,0.7922330097087378,0.7068571428571429
13,TA1535,0.9558232931726908,0.8838668645325418,0.7924528301886793,0.7924528301886793,0.9810472758108968,0.7924528301886793,0.7677337290650837
13,TA1535_S9,0.9424307036247336,0.8291142557651991,0.7045454545454546,0.6888888888888889,0.933280922431866,0.6966292134831461,0.6648827598115828
13,TA97,0.9095238095238096,0.688588007736944,0.6,0.4090909090909091,0.8720986460348162,0.4864864864864865,0.4485092435904454
13,TA97_S9,0.9207920792079208,0.8053036783575706,0.88,0.6285714285714286,0.9733105218135158,0.7333333333333334,0.701774611896154
13,TA98,0.903337169159954,0.8580188610171477,0.8112244897959183,0.7718446601941747,0.945964943109432,0.7910447761194029,0.7286025868653384
