assay,run,accuracy,balanced_accuracy,precision,recall,AUC,F1,MCC
SR-HSE,11,0.9492273730684326,0.9492273730684326,0.75,0.04225352112676056,0.8303954159741055,0.08,0.170371165171899
SR-HSE,12,0.9492273730684326,0.9492273730684326,0.75,0.04225352112676056,0.8329433120461903,0.08,0.170371165171899
SR-HSE,13,0.9492273730684326,0.9492273730684326,0.75,0.04225352112676056,0.8303954159741055,0.08,0.170371165171899
SR-HSE,14,0.9492273730684326,0.9492273730684326,0.75,0.04225352112676056,0.8312264893710087,0.08,0.170371165171899
SR-HSE,15,0.9492273730684326,0.9492273730684326,0.75,0.04225352112676056,0.8278256495494707,0.08,0.170371165171899
SR-HSE,16,0.9492273730684326,0.9492273730684326,0.75,0.04225352112676056,0.8240311433820313,0.08,0.170371165171899
SR-HSE,17,0.9492273730684326,0.9492273730684326,0.75,0.04225352112676056,0.8324184235849882,0.08,0.170371165171899
SR-HSE,18,0.9492273730684326,0.9492273730684326,0.75,0.04225352112676056,0.8352396990639491,0.08,0.170371165171899
SR-HSE,19,0.9492273730684326,0.9492273730684326,0.75,0.04225352112676056,0.8321450441781121,0.08,0.170371165171899
SR-MMP,0,0.9004115226337449,0.9004115226337449,0.7596153846153846,0.4514285714285714,0.9121153846153848,0.5663082437275985,0.5363971515496987
SR-MMP,1,0.8987654320987655,0.8987654320987655,0.7549019607843137,0.44,0.9156703296703296,0.5559566787003609,0.5266731782884159
SR-MMP,2,0.8979423868312757,0.8979423868312757,0.7475728155339806,0.44,0.9156648351648352,0.5539568345323741,0.5231338045274915
SR-MMP,3,0.8962962962962963,0.8962962962962963,0.7425742574257426,0.42857142857142855,0.9094450549450551,0.5434782608695652,0.513278205397818
SR-MMP,4,0.8979423868312757,0.8979423868312757,0.7475728155339806,0.44,0.9086923076923076,0.5539568345323741,0.5231338045274915
SR-MMP,5,0.8971193415637858,0.8971193415637858,0.75,0.42857142857142855,0.9099450549450551,0.5454545454545454,0.5168353138905319
SR-MMP,6,0.9004115226337449,0.9004115226337449,0.7596153846153846,0.4514285714285714,0.9156593406593406,0.5663082437275985,0.5363971515496987
SR-MMP,7,0.9004115226337449,0.9004115226337449,0.7647058823529411,0.4457142857142857,0.9127252747252746,0.5631768953068592,0.535125828861303
SR-MMP,8,0.8995884773662551,0.8995884773662551,0.7572815533980582,0.4457142857142857,0.9094340659340658,0.5611510791366906,0.5315491040442517
SR-MMP,9,0.8987654320987655,0.8987654320987655,0.76,0.4342857142857143,0.9141593406593408,0.5527272727272726,0.5253644127886915
SR-MMP,10,0.9028806584362142,0.9028806584362142,0.7821782178217822,0.4514285714285714,0.9108186813186814,0.572463768115942,0.5472405209626021
SR-MMP,11,0.9004115226337449,0.9004115226337449,0.77,0.44,0.9126098901098899,0.56,0.5338935116868511
SR-MMP,12,0.8938271604938272,0.8938271604938272,0.7211538461538461,0.42857142857142855,0.9144560439560441,0.5376344086021505,0.5028831044129559
SR-MMP,13,0.9012345679012346,0.9012345679012346,0.7669902912621359,0.4514285714285714,0.9115549450549448,0.5683453237410071,0.5399644035610119
SR-MMP,14,0.9004115226337449,0.9004115226337449,0.7596153846153846,0.4514285714285714,0.915043956043956,0.5663082437275985,0.5363971515496987
SR-MMP,15,0.8979423868312757,0.8979423868312757,0.7575757575757576,0.42857142857142855,0.9122637362637364,0.5474452554744526,0.5204403655405492
SR-MMP,16,0.9012345679012346,0.9012345679012346,0.7722772277227723,0.4457142857142857,0.9131043956043956,0.5652173913043478,0.5387499420714061
SR-MMP,17,0.8987654320987655,0.8987654320987655,0.76,0.4342857142857143,0.9125164835164834,0.5527272727272726,0.5253644127886915
SR-MMP,18,0.9012345679012346,0.9012345679012346,0.7619047619047619,0.4571428571428571,0.9139725274725274,0.5714285714285714,0.5412178933621647
