TA100,TA100_S9,TA1535,TA1535_S9,TA97,TA97_S9,TA98,TA98_S9,TA1537,TA1537_S9,TA102,TA102_S9,standardised_smiles
1.0,1.0,,,,,1.0,,,,,,Cn1c2ccccc2c(=O)c2c(O)cc3c(c21)CC(C1(C)CO1)O3
,,1.0,1.0,,,,,1.0,1.0,,,Cn1c2ccccc2c(=[NH2+])c2ccccc21
,1.0,,,,,1.0,,,,,,Cn1c2ccccc2c2cc(N)ccc21
1.0,1.0,,,,,1.0,1.0,,,,,Cn1c2ccccc2c2cc([N+](=O)[O-])ccc21
1.0,1.0,,,,,,,,,,,Cn1c2ccccc2c2ccc([N+](=O)[O-])cc21
0.0,1.0,,,,,0.0,0.0,,,,,Cn1c2ccccc2c2ccccc21
,,,,,,,,,,,,Cn1cc(C(=O)O)c(=O)c2ccc(C=Cc3ccc([N+](=O)[O-])o3)nc21
1.0,,,,,,1.0,1.0,,,,,Cn1cc(CC2(O)C(=O)OC3C(O)COC32O)c2ccccc21
,,,,,,1.0,,,,,,Cn1cc2ccc([N+](=O)[O-])cc2n1
,,,,,,1.0,,,,,,Cn1cc2cccc([N+](=O)[O-])c2n1
,,,,,,,,,,,,Cn1ccc2c3c(ccc4ccc(O)cc43)ccc21
,,,,,,,1.0,,,,,Cn1ccc2ccc3ccc4ccc(O)cc4c3c21
0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,Cn1cccc1
1.0,,,,,,,,,,,,Cn1ccnc1N=O
,,,,,,,,,,,,Cn1ccnc1[N+](=O)[O-]
,,,,,,,,1.0,,,,Cn1ccsc1=[N+]=Nc1c(-c2ccccc2)n(C)c2ccccc12
1.0,,,,,,,,,,,,Cn1cnc(-c2ccccc2)c1N=O
,,,,,,,,,,,,Cn1cnc(-c2ccccc2)c1[N+](=O)[O-]
1.0,,,,,,,,,,,,Cn1cnc(N=O)c1-c1ccccc1
0.0,,,,,,,,,,,,Cn1cnc([N+](=O)[O-])c1-c1ccccc1
1.0,1.0,,,,,0.0,0.0,,,,,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12
0.0,0.0,,,0.0,0.0,,1.0,,,,,Cn1cnc2c(=N)n(O)cnc21
,0.0,,,0.0,,0.0,1.0,,,,,Cn1cnc2c(N)ncnc21
0.0,0.0,,,0.0,0.0,0.0,1.0,,,,,Cn1cnc2c(NO)ncnc21
0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,Cn1cnc2c1c(O)nc(=O)n2C
1.0,1.0,,,,,,1.0,,,,,Cn1cnc2c3cccnc3ccc21
,,,,,,0.0,,,,,,Cn1cnc2cc([N+](=O)[O-])ccc21
,,,,,,1.0,,,,,,Cn1cnc2ccc([N+](=O)[O-])cc21
0.0,,0.0,0.0,,,0.0,,,0.0,,,FC(C(F)(F)F)C(F)(F)F
,,0.0,,,,0.0,0.0,0.0,0.0,,,FC(Cl)(Cl)Cl
0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,FC(Cl)C(F)(F)C(F)(F)Cl
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,FC(Cl)C(F)(F)F
,0.0,1.0,1.0,,,0.0,0.0,0.0,,,,FC(F)(Br)C(F)(F)I
0.0,0.0,,1.0,,,0.0,,,,,,FC(F)(Cl)Br
0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,FC(F)(Cl)C(F)(F)Cl
0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,FC(F)(Cl)Cl
,0.0,,0.0,,,0.0,,,0.0,,,FC(F)(F)C(Cl)Br
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,FC(F)(F)C(F)(F)C(Cl)Cl
0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)I
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,FC(F)(F)CC(F)(F)F
1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,FC(F)(F)I
0.0,,,,,,,,,,,,FC(F)(F)c1ccc(CCl)cc1
0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,FC(F)(F)c1ccc(Cl)c(Cl)c1
0.0,0.0,,,,,,0.0,0.0,0.0,,,FC(F)(F)c1ccc(Cl)cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,FC(F)(F)c1cccc(Cl)c1
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,FC(F)(F)c1ccccc1
1.0,,,,,,,,,,,,FC(F)(F)c1ccccc1CN1C2c3ccccc3-c3ccccc3C21
0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,FC(F)(F)c1ccccc1Cl
,,0.0,0.0,,,0.0,0.0,0.0,,,,FC(F)C(F)(F)F
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,FC(F)C(F)C(F)(F)F
,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,,,FC(F)Cl
0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,FCC(F)(F)F
1.0,1.0,,,,,0.0,,,,,,FCC1CO1
0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,Fc1c(F)c(Cl)c(F)c(Cl)c1F
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,Fc1c(F)c(F)c(Cl)c(F)c1F
,1.0,,,,,,,,,,,Fc1c(F)c(F)c2ncccc2c1F
,1.0,,,,,,,,,,,Fc1cc(F)c2cccnc2c1
,,,,,,,,,,,,Fc1cc(F)c2ncccc2c1
,1.0,,,,,,,,,,,Fc1cc2ccccc2c2ncccc12
,1.0,,,,,,,,,,,Fc1cc2cccnc2c2ccccc12
,,,,,,,,,,,,Fc1cc2cccnc2c2cccnc12
,,,,,,,,,,,,Fc1cc2cccnc2c2ncccc12
0.0,,,,,,,,,,,,Fc1ccc(CCl)cc1
1.0,,,,,,,,,,,,Fc1ccc(CN2C3c4ccccc4-c4ccccc4C32)cc1
,1.0,,,,,,,,,,,Fc1ccc(F)c2c1ccc1cccnc12
,1.0,,,,,,,,,,,Fc1ccc(F)c2c1ccc1ncccc12
,1.0,,,,,,,,,,,Fc1ccc(F)c2ncccc12
,1.0,,,,,,1.0,,,,,Fc1ccc2c3c(ccc2c1)-c1cccc2cccc-3c12
,,,,,,,1.0,,,,,Fc1ccc2c3c(cccc13)-c1c-2ccc2ccccc12
,1.0,,,,,,,,,,,Fc1ccc2c3c(cccc13)-c1cc3ccccc3cc1-2
,1.0,,,,,,,,,,,Fc1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12
,1.0,,,,,,,,,,,Fc1ccc2ccc3cccnc3c2c1
,0.0,,,,,,,,,,,Fc1ccc2ccccc2n1
,1.0,,,,,,,,,,,Fc1ccc2cccnc2c1
,1.0,,,,,,,,,,,Fc1ccc2cccnc2c1F
,1.0,,,,,,,,,,,Fc1ccc2ncccc2c1
,1.0,,,,,,,,,,,Fc1ccc2ncccc2c1F
0.0,,,,0.0,0.0,0.0,0.0,,,0.0,,Fc1cccc(F)n1
,1.0,,,,,,,,,,,Fc1cccc2c1ccc1cccnc12
,1.0,,,,,,,,,,,Fc1cccc2c1ccc1ncccc12
,1.0,,,,,,,,,,,Fc1cccc2cc3c(cc12)-c1cccc2cccc-3c12
,1.0,,,,,,,,,,,Fc1cccc2ccc3ncccc3c12
,1.0,,,,,,,,,,,Fc1cccc2cccnc12
,1.0,,,,,,,,,,,Fc1cccc2ncccc12
0.0,,0.0,,,,,0.0,0.0,0.0,,,Fc1ccccc1-c1ccccc1
0.0,0.0,,,0.0,0.0,0.0,1.0,,,0.0,0.0,Fc1ccccn1
0.0,0.0,,,0.0,,,,,,0.0,0.0,Fc1cccnc1
,1.0,,,,,,,,,,,Fc1ccnc2ccccc12
,0.0,,,,,,,,,,,Fc1cnc2c(c1)cc(F)c1ccccc12
,0.0,,,,,,,,,,,Fc1cnc2c(ccc3ccccc32)c1
,,,,,,,,,,,,Fc1cnc2c(ccc3ncc(F)cc32)c1
,1.0,,,,,,,,,,,Fc1cnc2ccc3ccccc3c2c1
,1.0,,,,,,,,,,,Fc1cnc2ccc3cccnc3c2c1
,0.0,,,,,,,,,,,Fc1cnc2cccc(F)c2c1
,0.0,,,,,,,,,,,Fc1cnc2ccccc2c1
,,,,,,,,,,0.0,,ICI
,,,,,,,,,,,,N#CC(=CC=Cc1ccccc1)c1ccc(F)cc1
1.0,,,,,,,,,,,,N#CC(=CC=Cc1ccccc1)c1ccccc1Cl
1.0,,,,,,,,,,,,N#CC(=CC=Cc1ccccc1[N+](=O)[O-])c1ccc(Br)cc1
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,N#CC(=N)C(N)C#N
0.0,0.0,0.0,,1.0,,0.0,,0.0,0.0,,,N#CC(Br)Br
,0.0,,,,,0.0,0.0,0.0,,,,N#CC(C#N)=C(C#N)C#N
,,,,,,1.0,,,,,,N#CC(C#N)=Cc1ccc([N+](=O)[O-])o1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,N#CC(C#N)=Cc1ccccc1Cl
,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,N#CC(Cl)(Cl)Cl
,,,1.0,,,0.0,0.0,,,,,N#CC(Cl)Br
,1.0,,1.0,,,1.0,0.0,,,,,N#CC(Cl)Cl
,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,N#CC(O)c1ccccc1
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,N#CC1(O)CCCCC1
0.0,,,,,,0.0,0.0,,,,0.0,N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O
,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,N#CC1=C(C#N)SCCS1
1.0,1.0,,,,,0.0,0.0,,,,,N#CC1=Cc2cccc3cccc1c23
0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,N#CC=CC#N
0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,N#CCBr
,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,N#CCC#N
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,N#CCCC#N
0.0,,,,,,,0.0,,,,,N#CCCC(=O)C=Cc1ccc(C(=O)O)cc1
,0.0,,,,,,0.0,,,,,N#CCCC(=O)CCc1ccc(C(=O)O)cc1
0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,N#CCCC(Br)(C#N)CBr
,,,0.0,0.0,,,0.0,,,,,N#CCCCCC#N
0.0,0.0,,0.0,,,0.0,0.0,0.0,,,,N#CCCN
0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,N#CCCNCCC#N
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,N#CCCO
0.0,,0.0,0.0,,,,,,,,,N#CCCl
0.0,,0.0,,0.0,0.0,,0.0,,,,,N#CCO
0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,N#CCc1ccc(Cl)cc1
0.0,0.0,,,0.0,,0.0,0.0,0.0,,,,N#CCc1ccccc1
1.0,,0.0,1.0,,0.0,1.0,0.0,,,,,N#CCc1ccccc1[N+](=O)[O-]
1.0,1.0,,,,,,,,,,,N#CCc1cn(N=O)c2ccccc12
0.0,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,N#CNC(=N)N
0.0,0.0,,,,,,0.0,,,,,N#CS
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,N#CSCSC#N
1.0,1.0,,,,,1.0,1.0,,,,,N#CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
1.0,,,,,,,,,,,,N#C[Se]Cc1ccccc1
,,,,,0.0,0.0,0.0,,,,0.0,N#Cc1c(Cl)cccc1Cl
0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,N#Cc1cc(Br)c(O)c(Br)c1
0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,N#Cc1cc(I)c(O)c([N+](=O)[O-])c1
1.0,1.0,,,,,1.0,1.0,,,,,N#Cc1cc([N+](=O)[O-])ccc1N
1.0,1.0,0.0,0.0,,,,1.0,1.0,1.0,,,N#Cc1cc([N+](=O)[O-])ccc1N=Nc1ccc(N(CCO)CCO)cc1
1.0,1.0,,,,,,,,,,,N#Cc1ccc(C(=O)ON(OCc2ccccc2)C(=O)c2ccccc2)cc1
0.0,1.0,,,,,0.0,1.0,,,,,N#Cc1ccc(C=Cc2ccc(N)cc2)cc1
1.0,1.0,,,,,,,,,,,N#Cc1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1
0.0,,,,,,,,,,,,N#Cc1ccc(CCl)cc1
0.0,,,,,,,,,,,,N#Cc1ccc(CO)cc1
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,N#Cc1ccc([N+](=O)[O-])cc1
,1.0,,,,,,1.0,,,,,N#Cc1ccc2[nH]c(=N)[nH]c2c1
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,N#Cc1cccc(C#N)c1
,,,,,,1.0,,,,,,N#Cc1cccc(C=Cc2ccc(N)cc2)c1
,1.0,,,,,,1.0,,,,,N#Cc1cccc(C=Cc2ccc([N+](=O)[O-])cc2)c1
1.0,,0.0,,,,1.0,,,,,,N#Cc1cccc([N+](=O)[O-])c1
1.0,,,,,,,,,,,,N#Cc1cccc2c([N+](=O)[O-])cccc12
,1.0,,,,,,,,,,,N#Cc1cccc2cccnc12
0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,N#Cc1ccccc1
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,N#Cc1ccccc1C#N
,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,N#Cc1ccccc1[N+](=O)[O-]
,,,,,,,,1.0,,,,N#[N+]N=C1C=Cc2c(Nc3ccc(NS(=O)(=O)CCCN)cc3)c3c(nc2=C1)C=CC(=NN=[N-])C=3
,,,,,,,,,,,,N#[N+]c1ccc(C(=O)O)cc1
,,,,,,,,,,1.0,,N#[N+]c1ccc(CO)cc1
1.0,,,,,,,,,,,,N#[N+]c1ccc([N+](=O)[O-])cc1
0.0,1.0,0.0,,,,,1.0,1.0,1.0,,,N#[N+]c1cccc2c1C(=O)c1ccccc1C2=O
,,,,,,,,,,,,N#[N+]c1ccccc1
0.0,0.0,,,,,0.0,0.0,,,,,N1=NC2C3OC3C1C1OC21
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,N=C(N)N
0.0,0.0,,,0.0,0.0,0.0,,1.0,1.0,,,N=C(N)N=C(O)c1nc(Cl)c(N)nc1N
,,0.0,,,,,,0.0,1.0,,,N=C(N)N=Nc1ccc(NNC(=N)S)cc1
0.0,0.0,,,,,0.0,,0.0,0.0,,,N=C(N)NC(=N)NCCc1ccccc1
,,,,,,,,,,,,N=C(N)NCCCC(N)C(=O)O
0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,N=C(N)O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,N=C(N)S
0.0,0.0,1.0,1.0,,,0.0,,0.0,0.0,,,N=C(N)S(=O)O
0.0,0.0,,,,,,0.0,,,,,N=C(N)c1cc2ccc(Br)cc2[nH]1
,0.0,,,,,0.0,0.0,,,,,N=C(N)c1ccc(-c2cc3ccc(C(=N)N)cc3[nH]2)cc1
0.0,0.0,,,,,0.0,0.0,,,,,N=C(N)c1ccc(-c2cc3ccc(C(=N)N)cc3s2)cc1
0.0,0.0,,,,,0.0,0.0,,,,,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1
0.0,,,,,,0.0,0.0,,,,,N=C(N)c1ccc2c(N)c(C(=N)N)[nH]c2c1
0.0,0.0,,,,,0.0,,,,,,N=C(N)c1ccc2cc(C(=N)N)[nH]c2c1
,0.0,,,,,0.0,0.0,,,,,N=C(N)c1ccccc1
0.0,0.0,,,1.0,1.0,,,,,0.0,0.0,N=C(NO)c1cc(O)c(O)c(O)c1
0.0,0.0,,,0.0,0.0,0.0,1.0,,,0.0,0.0,N=C(NO)c1ccc(O)c(O)c1
,0.0,,,,,,0.0,,,,,N=C(NO)c1ccccc1
0.0,0.0,0.0,,,,0.0,0.0,,,,,N=C(Nc1ccccc1)Nc1ccccc1
1.0,,,,,,1.0,1.0,,,,,N=C(O)C(=Cc1ccc([N+](=O)[O-])o1)c1ccco1
,0.0,,,,,0.0,,,,,,N=C(O)C1(C(=N)O)OC1C(=O)c1ccccc1
0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,N=C(O)C1CCCN1C(=O)C(Cc1cnc[nH]1)NC(O)c1ccc(O)[nH]1
,1.0,1.0,,,,,,,,,,N=C(O)C1CO1
,,,,,,1.0,,,,,,N=C(O)C=Cc1ccc([N+](=O)[O-])o1
,0.0,,,,,0.0,0.0,,,,,N=C(O)CCC(O)=Nc1cc(Cl)c(Cl)c(Cl)c1
0.0,0.0,,,,,0.0,0.0,,,,,N=C(O)CCC(O)=Nc1ccc(Cl)c(Cl)c1
0.0,0.0,,,,,,0.0,,,,,N=C(O)CCC(O)=Nc1ccc(Cl)c(Cl)c1Cl
,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,N=C(O)CCCCC(=N)O
,,,,,,,,,,,,N=C(O)CI
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,N=C(O)CN1CC(O)CC1=O
,,1.0,,,,,,,,,,N=C(O)CN=C(O)N(CCCl)N=O
1.0,,1.0,,,,,,,,,,N=C(O)N(CCC(=O)O)N=O
1.0,,1.0,,,,,,,,,,N=C(O)N(CCCC(=O)O)N=O
1.0,,0.0,,,,,,,,,,N=C(O)N(Cc1ccccc1)N=O
0.0,0.0,0.0,,,,,0.0,0.0,,,,N=C(O)N(c1ccccc1)c1ccc(C(=O)O)cc1
0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,N=C(O)N(c1ccccc1)c1ccccc1
1.0,1.0,,,,,0.0,0.0,,,,,N=C(O)N=NC(=N)O
0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,N=C(O)NCC(=O)O
,0.0,,0.0,,,0.0,,0.0,0.0,,,N=C(O)NN=CC(=O)O
1.0,1.0,0.0,1.0,1.0,,1.0,1.0,,0.0,,1.0,N=C(O)NN=Cc1ccc([N+](=O)[O-])o1
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,N=C(O)NNC(=N)O
,1.0,0.0,0.0,1.0,1.0,,1.0,,,,,N=C(O)NO
,0.0,,,,,,,,,,,N=C(O)Nc1cccc2cccnc12
0.0,0.0,,,,,,1.0,,,,,N=C(O)Nc1nc2ccccc2[nH]1
,,,1.0,,,,,,,,,N=C(O)OC1CO1
0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,N=C(O)OCC1C(NC(=O)C(=NOCC(=O)O)c2csc(=N)[nH]2)C(=O)N1S(=O)(=O)O
,,,,,,,,,,,,N=C(O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-]
0.0,1.0,,,,,0.0,0.0,0.0,0.0,,,N=C(O)c1cccc2cccnc12
,0.0,,0.0,0.0,,0.0,0.0,,,,,N=C(O)c1ccccc1
0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,N=C(O)c1ccccc1C(=N)O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,N=C(O)c1ccccc1O
,,,,,,,,,,0.0,0.0,N=C(O)c1cccnc1
0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,N=C(O)c1cnccn1
1.0,,,,,,1.0,,,,,,N=C(O)c1csc([N+](=O)[O-])c1
0.0,0.0,,,0.0,1.0,0.0,1.0,,,0.0,0.0,N=C(S)c1c(Cl)cccc1Cl
1.0,1.0,0.0,0.0,,,1.0,,,0.0,,,N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1
1.0,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,0.0,0.0,N=C1CC(=O)C(=O)c2ccccc21
,0.0,,0.0,,,,,,0.0,,,N=C1NC(O)C2C3OC4(O)OC(C(O)C2(N1)C4O)C3(O)CO
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,N=CO
,,,,,,,,,,,,N=NC(O)=CN[C+](O)C=N[NH-]
,,1.0,,,,,,,,,,N=NCCCO
,,1.0,,,,,,,,,,N=NCO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,N=c1[nH][nH]c(=N)[nH]1
,1.0,,,,,,,,,,,N=c1[nH]c(-c2ccc([N+](=O)[O-])o2)cs1
0.0,0.0,,0.0,,,,0.0,,0.0,,,N=c1[nH]c(-c2ccccc2)c(CCO)c2ncnn12
,,,,,,,,,,,,N=c1[nH]c(-c2cccnc2)cs1
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,N=c1[nH]c(=N)[nH]c(=N)[nH]1
,,,,,,,,,,,,N=c1[nH]c2c(ccc3ncccc32)s1
,,,,,,,,,,,,N=c1[nH]c2c(s1)CCC1NCCCC21
,,,,,,,,,,,,N=c1[nH]c2c(s1)CCc1ncccc1-2
0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,N=c1[nH]c2cc(Cl)c(Cl)cc2s1
,,,,,,,0.0,,,,,N=c1[nH]c2ccc(Cl)cc2[nH]1
,0.0,,,,,,1.0,,,,,N=c1[nH]c2ccc(O)cc2[nH]1
0.0,,0.0,,,,1.0,1.0,0.0,,,,N=c1[nH]c2ccc([N+](=O)[O-])cc2s1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,N=c1[nH]c2ccccc2[nH]1
0.0,0.0,,0.0,,,,0.0,0.0,0.0,,,N=c1[nH]c2nc(=N)c(-c3ccccc3)nc-2c(N)[nH]1
0.0,,,,,,0.0,,,,,,N=c1[nH]c2ncnc-2c(N)[nH]1
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,N=c1[nH]cc([N+](=O)[O-])s1
0.0,,,,,,,,,,,,N=c1[nH]cc2ncnc-2[nH]1
,,,,,,,,,,,,N=c1[nH]ccs1
0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,N=c1[nH]nc(S)s1
0.0,,,,1.0,1.0,0.0,,,,,,N=c1c2c([nH]c3ccccc13)CCCC2
,,,,,,,,1.0,,,,N=c1c2cc([N+](=O)[O-])ccc2[nH]c2ccc([N+](=O)[O-])cc12
,,0.0,0.0,,,,,,1.0,,,N=c1c2ccccc2[nH]c2cc(N)ccc12
,,,,,,,,,,,,N=c1c2ccccc2[nH]c2ccc(Br)cc12
,,,,,,,,1.0,,,,N=c1c2ccccc2[nH]c2ccc(Cl)cc12
,,,,,,,,1.0,,,,N=c1c2ccccc2[nH]c2ccc(I)cc12
,,,0.0,,,,,1.0,1.0,,,N=c1c2ccccc2[nH]c2ccc(N)cc12
,,,,,,,,1.0,,,,N=c1c2ccccc2[nH]c2ccc(O)cc12
,,,,,,,,1.0,,,,N=c1c2ccccc2[nH]c2ccc([N+](=O)[O-])cc12
,,0.0,1.0,,,,,,1.0,,,N=c1c2ccccc2[nH]c2cccc(N)c12
0.0,0.0,0.0,0.0,,,0.0,,1.0,1.0,,,N=c1c2ccccc2[nH]c2ccccc12
,0.0,,,0.0,0.0,0.0,,,,,,N=c1c2nc[nH]c2ncn1O
0.0,,,,,0.0,0.0,1.0,,,,,N=c1c2ncn(C(c3ccccc3)(c3ccccc3)c3ccccc3)c2ncn1O
0.0,0.0,,,0.0,,0.0,1.0,,,,,N=c1c2ncn(C(c3ccccc3)c3ccccc3)c2ncn1O
0.0,0.0,,,,,0.0,1.0,,,,,N=c1c2ncn(Cc3ccccc3)c2ncn1O
0.0,0.0,,,,,,0.0,,,,,N=c1cc[nH]c2ccccc12
,,,,,,,1.0,,,,,N=c1ccc2c([nH]1)[nH]c1ccccc12
0.0,1.0,,,,,0.0,0.0,,,,,N=c1ccc2ccccc2[nH]1
0.0,1.0,,,0.0,1.0,0.0,,,,,,N=c1ccc2nc3ccccn3c2[nH]1
0.0,0.0,0.0,,,,0.0,,,,,,N=c1cccc(N)[nH]1
0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,N=c1ccn(C2C=C(CO)C(O)C2O)c(O)n1
0.0,0.0,,,,,,0.0,,,,,N=c1ccn(C2CCC(CO)O2)c(O)n1
0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,N=c1ccn(C2OC(CO)C(O)C2O)c(O)n1
,,,,0.0,0.0,,,,,0.0,0.0,N=c1ccn(C2OC(CO[P](=O)(=O)O)C(O)C2O)c(O)n1
,0.0,,,,,,0.0,,0.0,,,N=c1ccn2c(n1)OC1C(O)C(CO)OC12
,,,,,,,,,,,,N=c1nc(-c2ccc([N+](=O)[O-])o2)[nH]c(=N)[nH]1
,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,N=c1nc(-c2ccccc2)[nH]c(=N)[nH]1
0.0,,,,0.0,,,,,,,,N=c1nc(Cl)[nH]c(=N)[nH]1
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,N=c1nc(Cl)cc(Cl)[nH]1
1.0,1.0,,,,,0.0,,,,,,N=c1nc(NO)c2nc[nH]c2[nH]1
,,,,,,,,,,0.0,0.0,N=c1nc(O)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2[nH]1
0.0,,,,,,,,,,,,N=c1nc(O)c2nc(O)n(C3CC(O)C(CO)O3)c2[nH]1
0.0,,,,,,,,,,,,N=c1nc(O)c2nc(O)n(C3OC(CO)C(O)C3O)c2[nH]1
0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,N=c1nc(O)c2ncn(C3C=CC(CO)C3)c2[nH]1
,,,,0.0,0.0,,,,,0.0,0.0,N=c1nc(O)c2ncn(C3OC(CO[P](=O)(=O)O)C(O)C3O)c2[nH]1
,0.0,,,,,0.0,,0.0,,,,N=c1nc(O)c2nn[nH]c2[nH]1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,N=c1nc(O)n(C2CC(O)C(CO)O2)cc1CCCl
,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,N=c1nc(O)n(C2CC(O)C(CO)O2)cc1I
0.0,,,,,,,,,,,,N=c1nc(O)n(C2CC(O)C(CO)O2)cc1O
0.0,,,,,,,,,,,,N=c1nc(O)n(C2OC(CO)C(O)C2O)cc1O
1.0,,,,,,,,,,,,N=c1nc2c(ncn2C2OC(CO)C(O)C2O)c(NO)[nH]1
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,N=c1nc[nH][nH]1
,0.0,,,,,,0.0,,,,,N=c1ncn(C2OC(CO)C(O)C2O)c(O)n1
0.0,1.0,0.0,,,,0.0,0.0,0.0,1.0,,,N=c1s[nH]c2c(Cl)cc(Cl)cc12
0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,,,,N=c1s[nH]c2cc(Cl)ccc12
0.0,1.0,0.0,0.0,,,0.0,1.0,0.0,,,,N=c1s[nH]c2ccc(Cl)cc12
1.0,,0.0,,,,1.0,1.0,1.0,1.0,,,N=c1s[nH]c2ccc([N+](=O)[O-])cc12
0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,N=c1s[nH]c2ccccc12
,,,,,,,,,,,,NC(=NO)c1ccc([N+](=O)[O-])o1
,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,NC(=O)c1ccc(N)cc1
1.0,1.0,,,,,,,,,,,NC(C=O)C(O)NNCc1ccc(O)c(O)c1O
,,,,,,,0.0,,,,,NC(C=O)C(O)O
