TA100,TA100_S9,TA1535,TA1535_S9,TA97,TA97_S9,TA98,TA98_S9,TA1537,TA1537_S9,TA102,TA102_S9,standardised_smiles,CAS
0.0,0.0,,,,,0.0,0.0,,,,,C=C1C2CCC(C2)C1(C)C,['79-92-5']
,,,,,,,,,,,,C=C1C2CCC3C4(C)CCCC(C)(C(=O)O)C4CCC3(C2)C1O,['22338-69-8']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,C=C1CC(=CC)C(=O)OC2CCN3CC=C(COC(=O)C1(C)O)C23,['480-81-9']
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,C=C1CC(=CC)C(=O)OC2CCN3CC=C(COC(=O)C1(O)CO)C23,['23246-96-0']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O,['77-06-5']
0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(O)C3,['471-80-7']
,,,,,,,,,,,,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(OC(C)=O)C3,['51576-10-4']
,,,,,,,,,,,,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1O)C3,['60129-60-4']
,,,,,,,,,,,,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,['41093-60-1']
,,,,,,,,,,,,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3,['58543-17-2']
,,,,,,,,,,,,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1C3,['6730-83-2']
0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,['57817-89-7']
,,,,,,,,,,,,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(C)C(O)C(O)C1O)C3,['63550-99-2']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C,"['1406-16-2', '67-97-0']"
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,C=C1CCC2CC1C2(C)C,['18172-67-3']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,C=C1CCC=C(C)CCC2C1CC2(C)C,['87-44-5']
0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC#N,['107-13-1']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CC(=C)C,['78-79-5']
0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,C=CC(=C)CCC=C(C)C,['123-35-3']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CC(=C)Cl,['126-99-8']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(=N)O,['79-06-1']
1.0,1.0,,,,,,,,,,,C=CC(=O)CC,['1629-58-9']
1.0,1.0,,,,,1.0,,,,,,C=CC(=O)N(CC1CO1)CC1CO1,['87406-72-2']
0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,C=CC(=O)N1CCN(c2ccccc2)CC1,['129401-88-3']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(=O)O,"['79-10-7', '9003-04-7', '9003-01-4']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,C=CC(=O)OC,['96-33-3']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CC(=O)OC(C)(C)C,['1663-39-4']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CC(=O)OCC,['140-88-5']
0.0,1.0,1.0,1.0,,,0.0,,0.0,0.0,,,C=CC(=O)OCC(Br)CBr,['19660-16-3']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CC(=O)OCC(C)(C)C,['4513-36-4']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CC(=O)OCC(C)(C)COC(=O)C=C,['2223-82-7']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CC(=O)OCC(C)C,['106-63-8']
0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,,,C=CC(=O)OCC(CC)(COC(=O)C=C)COC(=O)C=C,['15625-89-5']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CC(=O)OCC(CC)CCCC,['103-11-7']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C,['3524-68-3']
1.0,1.0,1.0,1.0,,,,,,,,,C=CC(=O)OCC1CO1,['106-90-1']
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,C=CC(=O)OCCBr,['4823-47-6']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CC(=O)OCCCC,['141-32-2']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CC(=O)OCCCCC,['2998-23-4']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CC(=O)OCCCCCC,['2499-95-8']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CC(=O)OCCCCCC(C)C,['29590-42-9']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,C=CC(=O)OCCCCCCOC(=O)C=C,['13048-33-4']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CC(=O)OCCCCCOC(=O)C=C,['36840-85-4']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CC(=O)OCCCCOC(=O)C=C,['1070-70-8']
,,,,,,,,,,,0.0,C=CC(=O)OCCCO,['25584-83-2']
,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,,,C=CC(=O)OCCCl,['2206-89-5']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CC(=O)OCCN(C)C,['2439-35-2']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,C=CC(=O)OCCO,['818-61-1']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CC(=O)OCCOC(=O)C=C,['2274-11-5']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CC(=O)OCCOCCOC(=O)C=C,['4074-88-8']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CC(=O)OCCOCCOCCOCCOC(=O)C=C,['17831-71-9']
1.0,0.0,,,1.0,0.0,1.0,0.0,,,0.0,0.0,C=CC(C)(C)c1cc2cc3c(cc2oc1=O)OC(C(C)(C)O)C3,['13164-04-0']
,,,,,,0.0,0.0,,,,,C=CC(C)(C)c1cc2cc3c(cc2oc1=O)OC(C(C)(C)OC(C)=O)C3,['14882-94-1']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1N,['7149-26-0']
,,,,0.0,0.0,,,,,0.0,0.0,C=CC(C)(O)CCC=C(C)C,['78-70-6']
,1.0,,,,,0.0,0.0,,,,0.0,C=CC(C)=O,['78-94-4']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,C=CC(C)C#N,['16529-56-9']
,,,,,,,,,,,0.0,C=CC(Cl)CCl,['760-23-6']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CC(O)=NC(C)(C)CC(C)=O,['2873-97-4']
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,C=CC(O)=NCN=C(O)C=C,['110-26-9']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(O)=NCO,['924-42-5']
0.0,1.0,0.0,0.0,,,0.0,0.0,,,,,C=CC(O)C=C,['922-65-6']
0.0,0.0,,,,,0.0,0.0,,,,,C=CC1(C)CCC2(C)C(C1)C(=O)CC1C3(C)CCCC12OC3=O,['508-71-4']
0.0,,,,,,0.0,,,,,,C=CC1(C)CO1,['1838-94-4']
0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,C=CC1=C(C)C(=Cc2[nH]c(C=c3[nH]c(=Cc4[nH]c(O)c(C)c4C=C)c(C)c3CCC(O)=NCCS(=O)(=O)O)c(CCC(O)=NCCS(=O)(=O)O)c2C)NC1=O,['89771-93-7']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CC1CC2C=CC1C2,['3048-64-4']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CC1CC=CCC1,['100-40-3']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,"['56-54-2', '60-93-5', '130-95-0', '549-49-5']"
0.0,0.0,,,,,0.0,0.0,,,,,C=CC1CN2CCC1CC2C(OC(=O)OCC)c1ccnc2ccc(OC)cc12,['83-75-0']
1.0,1.0,1.0,1.0,,,0.0,,,,,,C=CC1CO1,['930-22-3']
0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,C=CC=C,['106-99-0']
0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,C=CC=CC,"['2004-70-8', '1574-41-0']"
1.0,1.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,C=CC=O,['107-02-8']
1.0,1.0,,,,,0.0,0.0,,,,,C=CCBr,['106-95-6']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CCC,['106-98-9']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,C=CCC1(C(C)C#CCC)C(=O)N(C)C(=O)N=C1O,['309-36-4']
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,['584-79-2']
1.0,,1.0,,,,,,,,,,C=CCCC1CO1,['10353-53-4']
0.0,,1.0,,,,,,,,,,C=CCCCCC1CO1,['19600-63-6']
0.0,0.0,0.0,,,,0.0,0.0,,,,,C=CCCCCCCCC,['872-05-9']
0.0,0.0,0.0,,,,0.0,0.0,,,,,C=CCCCCCCCCC,['821-95-4']
0.0,0.0,0.0,,,,0.0,0.0,,,,,C=CCCCCCCCCCCC,['2437-56-1']
0.0,0.0,,,,,0.0,0.0,,,,,C=CCCCCCCCCCCCC,['1120-36-1']
0.0,0.0,0.0,,,,0.0,0.0,,,,,C=CCCCCCCCCCCCCC,['13360-61-7']
,0.0,1.0,1.0,,,0.0,0.0,0.0,0.0,,0.0,C=CCCl,['107-05-1']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CCN,['107-11-9']
0.0,,,,,,,,,,,,C=CCN(CC=C)C1c2ccccc2-c2ccccc2C1N1C2c3ccccc3-c3ccccc3C21,['106686-68-4']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CCN(CC=C)CC=C,['102-70-5']
0.0,,,,,,0.0,,,,,,C=CCN(CC=C)CCN(CC=C)CC=C,['73381-16-5']
,,,,,,0.0,1.0,,,,,C=CCN(CC=C)c1cc(N=C(C)O)c(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1OC,['51868-46-3']
1.0,,,,,,,,,,,,C=CCN1C2c3ccccc3-c3ccccc3C21,['91540-30-6']
,,,,,,,,,,,,C=CCN1CCC=C2c3nc(N=C(C)O)sc3CCC21,['153260-26-5']
0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,C=CCN=C=S,['57-06-7']
0.0,0.0,,,,,0.0,0.0,,,,,C=CCNC(=N)O,['557-11-9']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,C=CCNC(=N)S,['109-57-9']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CCNCC=C,['124-02-7']
,,,,,,,,,,,,C=CCNc1ccccc1,['93251-90-2']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,C=CCOC(=O)C=C,['999-55-3']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CCOC(=O)CC(C)C,['2835-39-4']
,,,,0.0,0.0,,,,,0.0,0.0,C=CCOC(=O)CCCCC,['123-68-2']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CCOC(=O)c1ccccc1C(=O)OCC=C,['131-17-9']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CCOC(=O)c1ccccc1N,['7493-63-2']
1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,,,C=CCOCC1CO1,['106-92-3']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CCOc1ccccc1OCC(O)CNC(C)C,"['6452-71-7', '6452-73-9']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,C=CCSSCCC,['2179-59-1']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CC[N+](C)(C)CC=C,['7398-69-8']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CC[Si](C)(C)C,['762-72-1']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,C=CCc1ccc(O)c(O)c1,['1126-61-0']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,C=CCc1ccc(O)c(OC)c1,['97-53-0']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CCc1ccc(O)cc1,['501-92-8']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CCc1ccc(OC)c(OC)c1,['93-15-2']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CCc1ccc(OC)cc1,['140-67-0']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CCc1ccc2c(c1)OCO2,['94-59-7']
0.0,,,,,,0.0,,,,,,C=CCc1ccccc1,['36344-09-9']
1.0,,,,,,0.0,,,,,,C=CCc1ccccc1N,['88994-28-9']
0.0,0.0,,,,,0.0,0.0,,,,,C=CCc1ccccc1OCC(O)CNC(C)C,['13707-88-5']
0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,C=CCl,"['9002-86-2', '75-01-4']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,['1025-15-6']
,1.0,,,,,,,,,,,C=CCn1cc2c3c(cccc31)C1C=C(CO)CN(C)C1C2,['91897-48-2']
,1.0,,,,,,,,,,,C=CCn1cc2c3c(cccc31)C1CC(C)CN(C#N)C1C2,['98931-07-8']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CN1CCCC1=O,['9003-39-8']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=COC,['107-25-5']
,,,,,,,,,,,0.0,C=COC(=O)C=C,['2177-18-6']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,C=COC(C)=O,['108-05-4']
1.0,1.0,0.0,,,,,,,,,,C=COc1ccc([N+](=O)[O-])cc1,['940-14-7']
,,0.0,1.0,,,0.0,0.0,,,,,C=COc1ccccc1,['766-94-9']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CS(C)(=O)=O,['3680-02-2']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=C[Si](C)(C)CCl,['16709-86-7']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=C[Si](C)(C)N[Si](C)(C)C=C,['7691-02-3']
0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,C=C[Si](C)(Cl)Cl,['124-70-9']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=C[Si](OCC)(OCC)OCC,['78-08-0']
0.0,0.0,,,,,,0.0,,,0.0,0.0,C=Cc1c(C=c2[nH]c(=Cc3[nH]c(C=c4[nH]c(O)c(C=C)c4=C)c(C)c3C=CC(=O)O)c(CCC(=O)O)c2C)[nH]c(O)c1C,['55482-27-4']
0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,C=Cc1c(C=c2[nH]c(=Cc3[nH]c(C=c4[nH]c(O)c(C=C)c4=C)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)[nH]c(O)c1C,['635-65-4']
,1.0,,,,,,1.0,,1.0,,,C=Cc1c(O)c(O)c2c(O)c(O)c(O)c(O)c2c1O,['517-82-8']
0.0,,,,,,0.0,,,,,,C=Cc1ccc(N)cc1,['1520-21-4']
0.0,0.0,,,,,0.0,0.0,,,,,C=Cc1ccc(O)c(C=C)c1,['61788-44-1']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=Cc1ccc(O)c(OC)c1,['7786-61-0']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=Cc1ccc(OC)cc1,['637-69-4']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=Cc1ccc(S(=O)(=O)O)cc1,['2695-37-6']
1.0,1.0,,,,,1.0,1.0,,,,,C=Cc1ccc([N+](=O)[O-])cc1,['100-13-0']
0.0,1.0,0.0,0.0,,,0.0,,0.0,,,,C=Cc1ccc2c(O)c3ccccc3c(O)c2c1[N+](=O)[O-],['56600-58-9']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=Cc1cccc(C)c1,['25013-15-4']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,C=Cc1ccccc1,['100-42-5']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,C=Cc1ccccc1C=C,['1321-74-0']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,C=Cc1ccccc1Cl,['2039-87-4']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=Cc1ccccn1,['100-69-6']
0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,C=Cc1cccnc1,['1121-55-7']
0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,C=Cc1ccncc1,['100-43-6']
,,,,,,,,,,,0.0,C=NO,['75-17-2']
,1.0,,,,,,1.0,,,,,C=Nc1ccc(NNc2ccc(N(C)C(C)=O)cc2)cc1,['53499-68-6']
,0.0,,,,,,0.0,,,,,C=Nc1ccc(NNc2ccc(NC)cc2)cc1,['34049-50-8']
,,,,,,,1.0,,,,,C=Nc1ccc(NNc2ccc3ncsc3c2)cc1,['92911-19-8']
,1.0,,,,,,1.0,,,,,C=Nc1ccc(NNc2ccccc2)cc1,['621-90-9']
1.0,1.0,0.0,0.0,,,,1.0,0.0,,1.0,0.0,C=O,['50-00-0']
,1.0,0.0,0.0,,,,,,,,,C=[N+](O)[N-]C,['25843-45-2']
,,0.0,0.0,,,,,,,,,C=[N+](O)[N-]CC,['96337-40-5']
,1.0,,1.0,,,,,,,,,C=[N+](O)[N-]CO,['590-96-5']
,,1.0,,,,,,,,,,C=[N+](O)[N-]COC(C)=O,['592-62-1']
0.0,,,,,,,,,,0.0,,C=[N+]([O-])[O-],['18137-96-7']
1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,C=c1[nH]c2c(O)c(OC)cc(=O)c2c2nc3ccncc3c12,['126983-61-7']
0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,C=c1c(C)c(O)c(=C)c(C)c1O,['527-17-3']
0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,C=c1cc(O)c(=C)cc1O,['137-18-8']
1.0,0.0,,,1.0,1.0,1.0,1.0,,,0.0,0.0,C=c1cc(O)c2[nH]c(C)c3c4ccccc4nc3c2c1=O,['138580-46-8']
1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,,,CBr,['74-83-9']
1.0,,,,,,,,,,,,CC#CC(OC(O)=NC1CCCCC1)(c1ccccc1)c1ccccc1,['20930-10-3']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CC#N,['75-05-8']
,,,,0.0,0.0,,,,,0.0,0.0,CC(=C(CCOC(=O)c1ccccc1)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)[nH]c1=N,['299-88-7']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CC(=C(OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,['83621-06-1']
0.0,0.0,,,,,0.0,0.0,,,,,CC(=N)O,['60-35-5']
,,,,,,,,,,,0.0,CC(=N)S,['62-55-5']
0.0,,0.0,,,,0.0,,0.0,,,,CC(=NC#N)N(C)Cc1ccc(Cl)nc1,['135410-20-7']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CC(=O)C(=NNc1ccc(-c2ccc(NN=C(C(C)=O)C(O)=Nc3ccccc3)c(Cl)c2)cc1Cl)C(O)=Nc1ccccc1,['6358-85-6']
1.0,1.0,,,,,1.0,1.0,,,,,CC(=O)C(=NO)C(=O)N(c1ccccc1)N(C)N=O,['105553-32-0']
0.0,,,,,,,,,,,,CC(=O)C(=O)c1ccccc1,['579-07-7']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CC(=O)C(C)=NO,['57-71-6']
,,0.0,,,,0.0,0.0,0.0,,1.0,1.0,CC(=O)C(C)=O,['431-03-8']
0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,CC(=O)C(C)O,['513-86-0']
1.0,,1.0,1.0,,,1.0,1.0,0.0,0.0,,,CC(=O)C(Cl)(Cl)Cl,['918-00-3']
1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,,,CC(=O)C(Cl)Cl,['513-88-2']
,,,,,,,1.0,,,,,CC(=O)C(N)C(O)O,['80-68-2']
,,,,,,,1.0,,,,,CC(=O)C(O)NCCO,['5422-34-4']
0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,CC(=O)C(O)O,"['50-21-5', '18917-91-4', '72-17-3', '814-80-2']"
0.0,,,,,,,,,,,,CC(=O)C1(C)OC12C(=O)C=Cc1ccccc12,['129833-03-0']
0.0,,,,,,,,,,,,CC(=O)C1(C)OC12C=Cc1ccccc1C2=O,['129833-02-9']
1.0,,,,1.0,,1.0,1.0,,,,,CC(=O)C1(O)C=C(OC2CC(N)C(O)C(C)O2)c2c(c(O)c3c(O)c4cccc(O)c4c(O)c3c2O)C1,"['50935-04-1', '39472-31-6']"
1.0,,,,,,1.0,,,,,,CC(=O)C1(O)C=C(OC2CC(N)C(O)C(C)O2)c2c(c(O)c3c(O)c4ccccc4c(O)c3c2O)C1,['58957-92-9']
1.0,1.0,,,,,1.0,1.0,,,,,CC(=O)C1(O)C=C(OC2CC(N)C(OC(CC(C)O)OC(C)C=O)C(C)O2)c2c(c(O)c3c(O)c4cccc(O)c4c(O)c3c2O)C1,['100753-80-8']
0.0,,,,,,1.0,1.0,,,,,CC(=O)C1(O)CC(=O)c2c(c(O)c3c(O)c4cccc(O)c4c(O)c3c2O)C1,['52744-22-6']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CC(=O)C1(c2ccccc2)CCNCC1,['34798-80-6']
,,,,,,,,,,,,CC(=O)C1=CCC2C3=CCC4=CC(O)C(O)CC4(C)C3CC(O)C12C,['109237-00-5']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,CC(=O)C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C,['57-83-0']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CC(=O)C=CC1=C(C)CCCC1(C)C,['14901-07-6']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CC(=O)C=Cc1ccc2c(c1)OCO2,['3160-37-0']
0.0,1.0,,,,,0.0,0.0,,,,,CC(=O)C=Cc1ccccc1,['122-57-6']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CC(=O)C=Cc1ccco1,['623-15-4']
1.0,1.0,,,,,1.0,0.0,,,1.0,1.0,CC(=O)C=O,['78-98-8']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CC(=O)CC(=O)CCC(=O)O,['51568-18-4']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)CC(=O)Nc1ccc(C)cc1,['2415-85-2']
0.0,0.0,,,,,,,,,,,CC(=O)CC(=O)Nc1ccc(O)cc1,['19213-10-6']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CC(=O)CC(=O)c1ccccc1,['85969-07-9']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CC(=O)CC(C)(C)O,['123-42-2']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CC(=O)CC(C)=O,"['123-54-6', '14024-63-6']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CC(=O)CC(C)C,['108-10-1']
,,,,0.0,0.0,,,,,0.0,0.0,CC(=O)CC(O)(CC(=O)O)C(=O)O,['39413-05-3']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CC(=O)CC(O)=Nc1ccccc1,['102-01-2']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,CC(=O)CC(O)=Nc1ccccc1C,['93-68-5']
0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,CC(=O)CCC(C)=O,['110-13-4']
0.0,,0.0,0.0,,,,,,,,,CC(=O)CCl,['78-95-5']
0.0,1.0,,,,,,,,,,,CC(=O)CN(C)N=O,['55984-51-5']
0.0,1.0,,1.0,,,,,,,,,CC(=O)CN(CC(C)=O)N=O,['60599-38-4']
1.0,1.0,,,,,,,,,,,CC(=O)CN(CC(C)O)N=O,['61499-28-3']
,,1.0,,,,,,,,,,CC(=O)CN(COC(C)=O)N=O,['89837-94-5']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CC(=O)Cl,['75-36-5']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,CC(=O)N(C)C,['127-19-5']
,,1.0,,,,,,,,,,CC(=O)N(C)N=O,['7417-67-6']
,0.0,,,,,,0.0,,,,,CC(=O)N(C)c1ccc(N=Nc2ccc(N(C)C(C)=O)cc2)cc1,['35077-51-1']
,1.0,,,,,,1.0,,,,,CC(=O)N(C)c1ccc(N=Nc2ccc(N(C)C)cc2)cc1,['33804-48-7']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CC(=O)N(C)c1snc2ccccc12,['67019-30-1']
